donor,status,NA,clustering,qc_num_umi,qc_num_reads,qc_mean_reads_per_umi,qc_std_reads_per_umi,qc_mapped_reads,qc_genome_not_gene,qc_unmapped_reads,qc_umi_corrected,qc_barcode_corrected,fineclusters
donor_5,disease,MS58637_CSF,CD4_Tc,5412,61883,11.4344050259,7.67051243415,0.593167752048,0.272094113084,0.134738134867,0.00882310165958,0.0209589063232,Tc_1
donor_5,disease,MS58637_CSF,NK,3326,37849,11.3797354179,7.53724375077,0.511400565405,0.352585273059,0.136014161537,0.00599751644693,0.0217442997173,NK
donor_5,disease,MS58637_CSF,CD4_Tc,3701,41388,11.1829235342,7.32598412847,0.567459166908,0.313641635257,0.118899197835,0.00591959021939,0.0208272929352,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3721,38810,10.4299919377,7.56825594779,0.50108219531,0.364107188869,0.134810615821,0.00662200463798,0.0196083483638,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,3832,39732,10.3684759916,7.39901493828,0.534632034632,0.331798046914,0.133569918454,0.00616631430585,0.0196818685191,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3499,36275,10.3672477851,7.4258115853,0.476774638181,0.379738111647,0.143487250172,0.00631288766368,0.0218883528601,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3620,41590,11.4889502762,7.41320893823,0.605001202212,0.27054580428,0.124452993508,0.00721327242126,0.0185140658812,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,4396,48106,10.9431301183,7.30582983709,0.607450214111,0.267471833035,0.125077952854,0.00983245333222,0.0195193946701,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3093,33031,10.679275784,7.52610466845,0.548696678877,0.311434712846,0.139868608277,0.00723562713814,0.0194362871242,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3793,41649,10.980490377,7.45139942906,0.585488247017,0.288602367404,0.125909385579,0.00698696247209,0.0175754519916,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3816,40423,10.5930293501,7.39201819862,0.514583281795,0.360042550033,0.125374168172,0.00593721396235,0.020285481038,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4274,45264,10.5905474965,7.40635362243,0.583708907741,0.300481618947,0.115809473312,0.00830682219866,0.0198612583952,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2902,32231,11.1064782908,7.20268674755,0.624119636375,0.257702212156,0.118178151469,0.00912165306692,0.020725388601,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,4761,53004,11.1329552615,7.53851231506,0.596879480794,0.275488642367,0.127631876839,0.00756546675723,0.0199230246774,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3628,39493,10.8856119074,7.59760546169,0.446585470843,0.420631504317,0.13278302484,0.0060010634796,0.0238523282607,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3452,36354,10.5312862109,7.28549368029,0.482972987842,0.382626395995,0.134400616163,0.00525389228145,0.0237387907796,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3358,35697,10.6304347826,7.37061709057,0.540661680253,0.319774770989,0.139563548758,0.00607894220803,0.028994033112,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3170,33121,10.4482649842,7.1894530114,0.513963950364,0.357477129314,0.128558920322,0.00766885057818,0.0245463603152,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,5217,58974,11.3041978148,7.29844505652,0.55822905009,0.314240173636,0.127530776274,0.00791874385322,0.0234170990606,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3982,44813,11.2538925163,7.2805121032,0.624104612501,0.254613616584,0.121281770915,0.00714078504006,0.0233860710062,Tc_1
donor_5,disease,MS58637_CSF,nCD8_Tc,3343,37711,11.2805862997,7.27206623678,0.61374665217,0.261515207764,0.124738140065,0.00657633051364,0.0199941661584,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,4222,47220,11.1842728565,7.42347256813,0.513172384583,0.356543837357,0.13028377806,0.00679796696315,0.0216221939856,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3757,41338,11.002927868,7.12827410702,0.555953360105,0.316778750786,0.127267889109,0.00732981760124,0.0217959262664,Tc_2
donor_5,disease,MS58637_CSF,NK,2995,32004,10.6858096828,7.41857034807,0.529246344207,0.343582052243,0.12717160355,0.0063742032246,0.0206849143857,NK
donor_5,disease,MS58637_CSF,CD4_Tc,3910,41390,10.5856777494,7.34454823896,0.551775791254,0.331601836192,0.116622372554,0.00652331481034,0.0191592172022,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3186,32817,10.3003766478,7.19260782981,0.512691592772,0.350946155956,0.136362251272,0.00621629033733,0.0182832068745,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3379,34770,10.2900266351,7.33439172144,0.496778832327,0.368248490078,0.134972677596,0.00744895024446,0.0187517975266,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3637,39134,10.7599670058,7.51177021401,0.55465835335,0.306229876833,0.139111769817,0.00725711657382,0.020365922216,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3356,36493,10.8739570918,7.58922453327,0.529279587866,0.33770860165,0.133011810484,0.00663140876332,0.0177294275615,Tc_1
donor_5,disease,MS58637_CSF,nCD8_Tc,2789,29074,10.4245249193,7.09070568169,0.53013001307,0.338997042031,0.130872944899,0.00598472862351,0.016991126092,nCD8
donor_5,disease,MS58637_CSF,nCD8_Tc,3022,34462,11.4037061549,7.12259596059,0.612558760374,0.269572282514,0.117868957112,0.00826997852707,0.0169171841449,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3097,33490,10.8136906684,7.32234685121,0.621230217976,0.266796058525,0.1119737235,0.00728575694237,0.0171991639295,Tc_2
donor_5,disease,MS58637_CSF,nCD8_Tc,2713,29634,10.922963509,7.16655260011,0.573226699062,0.300735641493,0.126037659445,0.00722143483836,0.0153539852872,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,2673,27857,10.4216236438,7.09125268048,0.565710593388,0.312560577234,0.121728829379,0.0129949384356,0.0193129195534,Tc_4
donor_5,disease,MS58637_CSF,mDC,6174,69686,11.2870100421,6.90350770481,0.66600177941,0.213314008553,0.120684212037,0.00827999885199,0.0176075538846,mDC1/2
donor_5,disease,MS58637_CSF,CD4_Tc,2554,28834,11.2897415818,7.19733573539,0.606124713879,0.269750988416,0.124124297704,0.00613858639107,0.0167857390581,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,3222,35536,11.0291744258,7.20522891306,0.606793111211,0.265589824403,0.127617064385,0.00740094552004,0.0207113912652,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,4481,50108,11.1823253738,7.27790258998,0.617346531492,0.265127324978,0.11752614353,0.00608685239882,0.0207551688353,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4141,42867,10.3518473799,6.63139871227,0.616091632258,0.264422516155,0.119485851587,0.00683509459491,0.0180791751231,Tc_4
donor_5,disease,MS58637_CSF,Bc,6347,68834,10.8451236805,7.05463301127,0.538571055002,0.334079088822,0.127349856176,0.00682802103612,0.0154865328181,Bc
donor_5,disease,MS58637_CSF,CD4_Tc,3686,38297,10.3898534997,6.88397309866,0.551009217432,0.327388568295,0.121602214273,0.00707627229287,0.0169726088205,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3194,32776,10.2617407639,7.01796684705,0.560623627044,0.309799853551,0.129576519404,0.0074139614352,0.0151940444227,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3359,31984,9.52188151235,6.80263195983,0.545147573787,0.327913956978,0.126938469235,0.00556528264132,0.0139444722361,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3507,37223,10.6139150271,7.00336568396,0.575665583107,0.294790855116,0.129543561776,0.0074685006582,0.0170593450286,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3560,36015,10.1165730337,7.05134347777,0.555296404276,0.311286963765,0.133416631959,0.00533111203665,0.0179369707067,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,3517,37111,10.551890816,7.32225440252,0.597693406268,0.276360108863,0.12594648487,0.00762577133464,0.0223114440462,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3634,40954,11.2696752889,7.56532643786,0.59559505787,0.277482053035,0.126922889095,0.00874151487034,0.0217561166186,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,2778,29370,10.5723542117,7.6020948538,0.543309499489,0.334729315628,0.121961184883,0.00650323459312,0.0204971058904,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3131,33629,10.7406579368,7.4082117947,0.591959320824,0.285378691011,0.122661988165,0.00731511493057,0.0181391061286,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2709,28783,10.6249538575,7.23209226044,0.554737171247,0.309036584095,0.136226244658,0.00861619706077,0.016190112219,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4025,43102,10.7085714286,7.39628678609,0.576052155352,0.299730870957,0.12421697369,0.00747065101387,0.0178646002506,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2828,28510,10.0813295615,7.20480360435,0.502209750965,0.357699052964,0.140091196072,0.00543668888109,0.0182742897229,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,4132,43561,10.5423523717,7.27602863337,0.565299235555,0.307752347283,0.126948417162,0.0070475884392,0.0178829687105,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3429,37350,10.8923884514,6.91575601464,0.666265060241,0.226961178046,0.106773761714,0.00690763052209,0.015234270415,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2873,29317,10.2043160459,7.05921695653,0.558174438039,0.322611454105,0.119214107856,0.00729951905038,0.0170890609544,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,4379,47085,10.7524548984,7.03508243761,0.624211532335,0.257300626526,0.118487841138,0.00875013273866,0.0190081767017,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,4146,42375,10.2206946454,7.10559786119,0.542206489676,0.329722713864,0.12807079646,0.00530973451327,0.0204365781711,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3837,40090,10.4482668752,7.19530501278,0.566475430282,0.308455974058,0.12506859566,0.00735844350212,0.014517335994,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,2524,25560,10.1267828843,7.06005688933,0.584546165884,0.286932707355,0.128521126761,0.00821596244131,0.0176838810642,Tc_1
donor_5,disease,MS58637_CSF,mDC,7923,86908,10.9690773697,7.05438733742,0.599680121508,0.26915819027,0.131161688222,0.00685782666728,0.0158443411424,mDC1/2
donor_5,disease,MS58637_CSF,aCD8_Tc,2734,28501,10.4246525238,7.12190589046,0.583488298656,0.290691554682,0.125820146662,0.00628048138662,0.0187361846953,aCD8
donor_5,disease,MS58637_CSF,nc_mono,4735,49945,10.5480464625,6.80445099348,0.564901391531,0.270978075883,0.164120532586,0.00780858944839,0.0170387426169,nc_mono
donor_5,disease,MS58637_CSF,CD4_Tc,3206,31685,9.88303181535,6.96317787768,0.577465677766,0.289884803535,0.1326495187,0.00773236547262,0.0176424175477,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,2966,30697,10.3496291301,6.94115071283,0.588331107274,0.285402482327,0.126266410398,0.00713424764635,0.0200345310617,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3942,38298,9.71537290715,6.72172526672,0.56517311609,0.294506240535,0.140320643376,0.00671053318711,0.017912162515,Tc_6
donor_5,disease,MS58637_CSF,CD4_Tc,3501,35672,10.1890888318,7.56319704119,0.44342901996,0.411190849966,0.145380130074,0.00684009867683,0.0193709351873,Tc_1
donor_5,disease,MS58637_CSF,aCD8_Tc,3205,36113,11.2677067083,7.52503743534,0.600725500512,0.274361033423,0.124913466065,0.00708885996732,0.0180821310885,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3511,40171,11.4414696668,7.59929000313,0.554380025391,0.302332528441,0.143287446168,0.00692041522491,0.0243459211869,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,2897,32452,11.2019330342,7.50480668198,0.569117465796,0.294927893504,0.1359546407,0.00810427708616,0.0179649944533,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3113,34767,11.1683263733,7.58414233569,0.565708861852,0.303650012943,0.130641125205,0.00664423159893,0.020680530388,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,4475,51827,11.581452514,7.54697789875,0.580469639377,0.285468964053,0.134061396569,0.00821965384838,0.0202211202655,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3362,36349,10.8117192148,7.4448046991,0.587966656579,0.288233513989,0.123799829431,0.0078956780104,0.0180197529506,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3364,37637,11.1881688466,7.80908627579,0.510959959614,0.345829901427,0.143210138959,0.00656269096899,0.0189972633313,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3471,39558,11.3967156439,7.38599661401,0.536427524142,0.342964760605,0.120607715254,0.00571313008747,0.0177713736792,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,7036,77230,10.9764070495,7.45015260139,0.433872847339,0.426621779101,0.139505373559,0.0054383011783,0.0171306487116,Tc_6
donor_5,disease,MS58637_CSF,aCD8_Tc,4593,54765,11.9235793599,7.73144874709,0.566310599836,0.299826531544,0.13386286862,0.00739523418242,0.0147539486899,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,2743,30588,11.1512942034,7.71875747517,0.546358048908,0.315908199294,0.137733751798,0.00905583889107,0.0185693736106,Tc_4
donor_5,disease,MS58637_CSF,NK,4471,48720,10.8968910758,7.43763732279,0.469704433498,0.395402298851,0.134893267652,0.00714285714286,0.0136699507389,NK
donor_5,disease,MS58637_CSF,CD4_Tc,3164,31602,9.98798988622,7.57639026277,0.546104676919,0.32197329283,0.131922030251,0.0143978229226,0.0142712486551,Tc_1
donor_5,disease,MS58637_CSF,aCD8_Tc,2791,31291,11.2113937657,7.56020703094,0.52861845259,0.328624844204,0.142756703205,0.0082451823208,0.0248314211754,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,4306,47019,10.9194147701,7.49043582085,0.533592802909,0.341053616623,0.125353580467,0.00567855547757,0.0172270784151,Tc_1
donor_5,disease,MS58637_CSF,nCD8_Tc,3041,32974,10.8431437027,7.38900720546,0.547704251835,0.321617031601,0.130678716565,0.00655061563656,0.0161642506217,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3460,36271,10.4829479769,7.26199885217,0.555733230404,0.31124038488,0.133026384715,0.00689255879353,0.0168729839266,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3656,36581,10.0057439825,7.06733065733,0.554413493344,0.315573658457,0.1300128482,0.00653344632459,0.0149531177387,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3240,36264,11.1925925926,7.31473499284,0.644330465475,0.235384954776,0.120284579749,0.00838296933598,0.0166832120009,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3950,43348,10.9741772152,7.71089684331,0.555942604042,0.312425025376,0.131632370582,0.00692073452062,0.0155716526714,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,2921,31613,10.8226634714,7.45429313826,0.558093189511,0.304463353684,0.137443456806,0.00676936703255,0.016448929238,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,2977,32712,10.9882431979,7.45516591552,0.585809488873,0.286469797016,0.127720714111,0.00690877965273,0.0144595255564,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3109,36575,11.7642328723,7.30931297786,0.585044429255,0.288092959672,0.126862611073,0.0079015721121,0.0175256322625,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2825,28893,10.2276106195,6.74801005112,0.582736302911,0.282871283702,0.134392413387,0.00640293496695,0.0186896480116,Tc_1
donor_5,disease,MS58637_CSF,pDC,7609,87779,11.5362071231,7.1007496803,0.646031510954,0.233723327903,0.120245161143,0.00852140033493,0.0145592909466,pDC
donor_5,disease,MS58637_CSF,aCD8_Tc,3247,36122,11.1247305205,7.5162687413,0.597641326615,0.278196113172,0.124162560213,0.00794529649521,0.0152261779525,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,2974,32751,11.0124411567,7.57260050432,0.528441879637,0.327135049311,0.144423071051,0.00653415162896,0.0166101798418,Tc_1
donor_5,disease,MS58637_CSF,aCD8_Tc,5817,66738,11.4729241877,7.20408891564,0.581677604963,0.28405106536,0.134271329677,0.00735712787318,0.0179058407504,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3221,34818,10.8096864328,7.34818052824,0.517778160721,0.346544890574,0.135676948705,0.00723763570567,0.0141880636452,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3253,36950,11.3587457731,7.49502384494,0.582868741543,0.282056833559,0.135074424899,0.00692828146143,0.0149120433018,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3410,37192,10.906744868,7.5383510492,0.539847278985,0.31439556894,0.145757152076,0.00650677565068,0.0147881264788,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3005,31246,10.3980033278,7.49780234158,0.503616462907,0.351789028996,0.144594508097,0.00601677014658,0.013185687768,Tc_4
donor_5,disease,MS58637_CSF,nCD8_Tc,2184,25642,11.7408424908,7.33222222474,0.602995086187,0.260510100616,0.136494813197,0.00850167693628,0.0135324857655,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3013,34031,11.2947228676,7.7206430248,0.586435896682,0.286914871735,0.126649231583,0.00699362346096,0.0162498898064,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3833,42330,11.043569006,7.57057476617,0.446208362863,0.387644696433,0.166146940704,0.00640207890385,0.0179541696197,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4051,44448,10.9721056529,7.5581016615,0.570104391649,0.291216702664,0.138678905688,0.00668196544276,0.0190109791217,Tc_1
donor_5,disease,MS58637_CSF,nCD8_Tc,2399,26339,10.9791579825,7.71773079334,0.549641216447,0.308250123391,0.142108660162,0.00713770454459,0.0196666540112,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3835,44198,11.5249022164,7.54610886194,0.555138241549,0.297886782207,0.146974976243,0.00585999366487,0.0226254581655,Tc_1
donor_5,disease,MS58637_CSF,NK,3818,39894,10.4489261393,7.5514225376,0.457211610769,0.396525793352,0.146262595879,0.00531408231814,0.0194014137464,NK
donor_5,disease,MS58637_CSF,CD4_Tc,2663,30060,11.2880210289,7.423946671,0.472854291417,0.390884896873,0.13626081171,0.00652029274784,0.0187624750499,Tc_2
donor_5,disease,MS58637_CSF,mDC,6143,67813,11.0390688589,7.36308462662,0.539247636884,0.317564478787,0.143187884329,0.00638520637636,0.0195685193105,mDC1/2
donor_5,disease,MS58637_CSF,CD4_Tc,3319,36755,11.0741187105,7.52403756564,0.606339273568,0.268453271664,0.125207454768,0.00769963270303,0.0176846687526,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3219,37381,11.6126126126,7.15077624961,0.551724137931,0.320670929082,0.127604932987,0.00644712554506,0.0214547497392,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,18359,212716,11.5864698513,7.31973500119,0.54757517065,0.313366178379,0.139058650971,0.00707516124786,0.0207882810884,Tc_3
donor_5,disease,MS58637_CSF,mDC,6884,77982,11.3280069727,7.12413907674,0.645892641892,0.224680054372,0.129427303737,0.00816855171706,0.0181067425816,mDC1/2
donor_5,disease,MS58637_CSF,mDC,9415,107841,11.4541688794,7.29226851834,0.610194638403,0.252927921662,0.136877439935,0.00784488274404,0.0182398160254,mDC1/2
donor_5,disease,MS58637_CSF,CD4_Tc,3289,35539,10.8054119793,7.43801358747,0.522524550494,0.334927825769,0.142547623737,0.00655617772025,0.0173612088129,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4797,52297,10.9020220971,7.29147065302,0.592710862956,0.280341128554,0.12694800849,0.00722794806585,0.0200202688491,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4441,45935,10.3433911281,7.19827507694,0.494611951671,0.36597365843,0.139414389899,0.00659627734843,0.0173506041145,Tc_1
donor_5,disease,MS58637_CSF,aCD8_Tc,4359,46854,10.7487955953,7.12843447456,0.540999701199,0.322192342169,0.136807956631,0.007726127972,0.0180987749178,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3236,31448,9.71817058096,6.00048868617,0.621533960824,0.256232510811,0.122233528364,0.00798142966166,0.0203192571865,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,5739,65602,11.4309113086,7.40228969331,0.544419377458,0.325721776775,0.129858845767,0.00660040852413,0.0165238864669,Tc_3
donor_5,disease,MS58637_CSF,nc_mono,8371,92396,11.0376299128,7.48847897725,0.524384172475,0.333932204857,0.141683622668,0.00616909822936,0.0186155244816,nc_mono
donor_5,disease,MS58637_CSF,nCD8_Tc,3126,33167,10.6100447857,7.54649894123,0.486085566979,0.359936081044,0.153978351976,0.00618084240359,0.020803811017,nCD8
donor_5,disease,MS58637_CSF,CD4_Tc,4215,45285,10.743772242,7.31356273065,0.530352213757,0.332273379706,0.137374406536,0.00680136910677,0.015855139671,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4056,45397,11.1925542406,7.23859049741,0.478071238188,0.390752692909,0.131176068903,0.00632200365663,0.0169174174505,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2884,30536,10.5880721221,7.40570576405,0.537103746398,0.323650772858,0.139245480744,0.00707361802463,0.01765129683,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3611,41327,11.4447521462,7.37307612454,0.588041716069,0.284245166598,0.127713117332,0.00764633290585,0.0210032182351,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3478,37285,10.7202415181,7.56676343152,0.539975861607,0.322623038756,0.137401099638,0.00801931071476,0.0270886415449,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3523,38830,11.0218563724,7.4673112552,0.556837496781,0.307880504764,0.135281998455,0.00582024208087,0.0196755086273,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4159,46439,11.1659052657,7.73197488577,0.538555955124,0.323198173949,0.138245870927,0.00712762979392,0.023385516484,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4483,49250,10.9859469106,7.28920816699,0.553096446701,0.31421319797,0.13269035533,0.00615228426396,0.0201015228426,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,4332,45605,10.5274699908,7.54944803062,0.506654972043,0.357373095055,0.135971932902,0.00620545992764,0.0179366297555,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,3789,40807,10.7698601214,7.22001716356,0.517509250864,0.357659225133,0.124831524003,0.0072291518612,0.0195064572255,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3571,36174,10.1299355923,6.67160272206,0.595538231879,0.255929673246,0.148532094875,0.00950959252502,0.0210648532095,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3433,36349,10.588115351,7.30515343024,0.509835208671,0.349170541143,0.140994250186,0.00616248039836,0.0203306830999,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3941,41449,10.5173813753,7.39598017062,0.461627542281,0.394147024054,0.144225433665,0.0058385003257,0.0192767014886,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,3884,39450,10.1570545829,7.46305514139,0.444081115336,0.409455006337,0.146463878327,0.00641318124208,0.0191128010139,Tc_4
donor_5,disease,MS58637_CSF,nc_mono,2674,31910,11.9334330591,7.14826549731,0.819805703541,0.0845189595738,0.095675336885,0.00965214666249,0.0195863365716,nc_mono
donor_5,disease,MS58637_CSF,CD4_Tc,3580,39014,10.8977653631,7.45103382329,0.58732762598,0.282975342185,0.129697031835,0.00861229302302,0.0210180960681,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3227,35444,10.9835760769,7.57361331056,0.480730165895,0.387484482564,0.13178535154,0.0049655795057,0.0247432569687,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,4258,48745,11.4478628464,7.55275744794,0.554415837522,0.311006257052,0.134577905426,0.00605190275926,0.025623140835,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,2679,31030,11.5826801045,7.7705000343,0.550596197228,0.317885916855,0.131517885917,0.00654205607477,0.0257815017725,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,3939,46507,11.8068037573,7.45679918961,0.571419356226,0.283914249468,0.144666394306,0.00765476164878,0.0216526544391,Tc_3
donor_5,disease,MS58637_CSF,aCD8_Tc,4973,53824,10.8232455258,7.39715803988,0.595162009512,0.27993088585,0.124907104637,0.010775862069,0.0177615933413,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,4370,49516,11.3308924485,7.31756102561,0.563716778415,0.297136279182,0.139146942402,0.00769448259149,0.022396801034,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4259,47725,11.205682085,7.13277128033,0.609680460974,0.268245154531,0.122074384494,0.00645364064955,0.0177475117863,Tc_3
donor_5,disease,MS58637_CSF,CD4_Tc,3562,40532,11.3790005615,7.4152015896,0.559163130366,0.309582552058,0.131254317576,0.00676009079246,0.0199348662785,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4150,44316,10.6785542169,7.26486792277,0.562708728225,0.30578120769,0.131510064085,0.00683725968048,0.0185260402563,Tc_3
donor_5,disease,MS58637_CSF,NK,3299,33594,10.1830857836,7.25861643073,0.449693397631,0.421801512175,0.128505090195,0.00532833244032,0.0194677621004,NK
donor_5,disease,MS58637_CSF,CD4_Tc,3871,43411,11.2144148799,7.31957899076,0.561493630647,0.298035060238,0.140471309115,0.00686461956647,0.0193960056207,Tc_1
donor_5,disease,MS58637_CSF,nc_mono,8623,96305,11.1683868723,7.39560062714,0.541404911479,0.311946420227,0.146648668293,0.0066144021598,0.0201339494315,nc_mono
donor_5,disease,MS58637_CSF,CD4_Tc,3058,33532,10.9653368215,7.36070794779,0.536890134797,0.332249791244,0.130860073959,0.0058153405702,0.0212632709054,Tc_1
donor_5,disease,MS58637_CSF,NK,3321,37366,11.2514302921,7.67414403425,0.551838569823,0.316544452176,0.131616978001,0.00781459080447,0.0168602472836,NK
donor_5,disease,MS58637_CSF,NK,4001,43234,10.8057985504,7.63760606266,0.537077300273,0.32969422214,0.133228477587,0.00700837303974,0.0152657630569,NK
donor_5,disease,MS58637_CSF,aCD8_Tc,2362,25145,10.6456392887,7.57882200781,0.557566116524,0.309405448399,0.133028435077,0.00874925432492,0.0134420361901,aCD8
donor_5,disease,MS58637_CSF,CD4_Tc,3227,34519,10.6969321351,7.78830253812,0.510704249833,0.348967235436,0.140328514731,0.00631536255396,0.0158463454909,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2908,31019,10.666781293,7.48538562541,0.530384602985,0.332473645185,0.13714175183,0.00735033366646,0.0142170927496,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,4256,49125,11.5425281955,7.53904528793,0.530198473282,0.343491094148,0.12631043257,0.00726717557252,0.0173638676845,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,4932,57340,11.6261151663,7.59642345007,0.591716079526,0.279944192536,0.128339727939,0.00690617370073,0.0186955005232,Tc_1
donor_5,disease,MS58637_CSF,CD4_Tc,2743,29718,10.8341232227,7.28190121901,0.540547816138,0.325324719026,0.134127464836,0.00750386970859,0.0226125580456,Tc_4
donor_5,disease,MS58637_CSF,CD4_Tc,3200,36598,11.436875,7.33977011253,0.52863544456,0.334963659216,0.136400896224,0.00603858134324,0.0158205366413,Tc_2
donor_5,disease,MS58637_CSF,CD4_Tc,2776,31627,11.3930115274,7.35352399246,0.590887532804,0.274449046701,0.134663420495,0.0075568343504,0.0186865652765,Tc_4
